Country Name,Country Code_x,Indicator Name_x,Indicator Code_x,Date,Value
Italy,ITA,"Population, total",SP.POP.TOTL,2014,2162010000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2014,4896990000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2014,31386896487.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2014,48533659592.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2014,68804811898.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2014,1315350000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2014,892168000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2014,201313000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2014,498410000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2014,539088000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2014,229902000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2014,101437000000.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2014,49997186439.0
Spain,ESP,"Population, total",SP.POP.TOTL,2014,1371820000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2014,581964000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2014,726538000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2014,3065220000000.0
United States,USA,"Population, total",SP.POP.TOTL,2014,17550700000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2014,526320000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2014,2455990000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2014,57082011260.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2014,58423981441.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2014,23226782251.0
India,IND,"Population, total",SP.POP.TOTL,2014,2039130000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2014,11626278730.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2014,11362272838.0
Romania,ROU,"Population, total",SP.POP.TOTL,2014,199712000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2014,47062206678.0
Australia,AUS,"Population, total",SP.POP.TOTL,2015,1350620000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2015,381971000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2015,462336000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2015,1556510000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2015,242497000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2015,293482000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2015,56441917653.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2015,302673000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2015,22890762090.0
Finland,FIN,"Population, total",SP.POP.TOTL,2015,234534000000.0
France,FRA,"Population, total",SP.POP.TOTL,2015,2439190000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2015,3357590000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2015,195684000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2015,125174000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2015,17517210519.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2015,291775000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2015,1836640000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2015,4444930000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2015,27263090547.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2015,41435533340.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2015,60071584216.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2015,1171870000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2015,765573000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2015,178064000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2015,385802000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2015,477111000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2015,199394000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2015,88900883131.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2015,43107506024.0
Spain,ESP,"Population, total",SP.POP.TOTL,2015,1196160000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2015,505104000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2015,694118000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2015,2934860000000.0
United States,USA,"Population, total",SP.POP.TOTL,2015,18206000000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2015,594749000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2015,1802210000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2015,50781996713.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2015,50242783066.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2015,19909190059.0
India,IND,"Population, total",SP.POP.TOTL,2015,2103590000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2015,11091423499.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2015,10064515432.0
Romania,ROU,"Population, total",SP.POP.TOTL,2015,177882000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2015,39655958843.0
Australia,AUS,"Population, total",SP.POP.TOTL,2016,1206540000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2016,395837000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2016,476063000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2016,1527990000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2016,249299000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2016,282825000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2016,58847016045.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2016,313116000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2016,24072829277.0
Finland,FIN,"Population, total",SP.POP.TOTL,2016,240771000000.0
France,FRA,"Population, total",SP.POP.TOTL,2016,2472960000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2016,3469850000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2016,193148000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2016,128610000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2016,20793168031.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2016,299091000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2016,1877070000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2016,5003680000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2016,28083597512.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2016,43047309306.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2016,62216885436.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2016,1078490000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2016,784060000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2016,188838000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2016,368827000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2016,470023000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2016,206426000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2016,89952699525.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2016,44766722791.0
Spain,ESP,"Population, total",SP.POP.TOTL,2016,1233550000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2016,515655000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2016,687895000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2016,2699660000000.0
United States,USA,"Population, total",SP.POP.TOTL,2016,18695100000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2016,557531000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2016,1795700000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2016,53953897624.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2016,52397494687.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2016,21046951516.0
India,IND,"Population, total",SP.POP.TOTL,2016,2294800000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2016,11668253265.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2016,10672471861.0
Romania,ROU,"Population, total",SP.POP.TOTL,2016,185287000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2016,40692643373.0
Australia,AUS,"Population, total",SP.POP.TOTL,2017,1326520000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2017,417261000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2017,502765000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2017,1649270000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2017,276365000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2017,311884000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2017,60516043590.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2017,332121000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2017,26924385103.0
Finland,FIN,"Population, total",SP.POP.TOTL,2017,255648000000.0
France,FRA,"Population, total",SP.POP.TOTL,2017,2595150000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2017,3690850000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2017,199844000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2017,143112000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2017,24728285177.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2017,336378000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2017,1961800000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2017,4930840000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2017,30483806018.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2017,47758736932.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2017,65712180343.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2017,1158910000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2017,833870000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2017,206624000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2017,398394000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2017,524646000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2017,221358000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2017,95649966261.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2017,48589100043.0
Spain,ESP,"Population, total",SP.POP.TOTL,2017,1313250000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2017,541019000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2017,695201000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2017,2683400000000.0
United States,USA,"Population, total",SP.POP.TOTL,2017,19477300000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2017,643629000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2017,2063510000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2017,59199447421.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2017,56323836170.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2017,22946726164.0
India,IND,"Population, total",SP.POP.TOTL,2017,2651470000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2017,13489380931.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2017,11307058382.0
Romania,ROU,"Population, total",SP.POP.TOTL,2017,210147000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2017,44179055280.0
Australia,AUS,"Population, total",SP.POP.TOTL,2018,1428290000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2018,454991000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2018,543299000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2018,1725330000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2018,295403000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2018,334198000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2018,62420165100.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2018,356841000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2018,30624720196.0
Finland,FIN,"Population, total",SP.POP.TOTL,2018,275708000000.0
France,FRA,"Population, total",SP.POP.TOTL,2018,2790960000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2018,3974440000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2018,212049000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2018,160565000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2018,26264127687.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2018,385737000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2018,2091930000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2018,5037840000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2018,34429023435.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2018,53751411409.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2018,71000359760.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2018,1222410000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2018,914043000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2018,211953000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2018,437000000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2018,588783000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2018,242313000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2018,106138000000.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2018,54177882426.0
Spain,ESP,"Population, total",SP.POP.TOTL,2018,1421700000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2018,555455000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2018,725569000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2018,2878150000000.0
United States,USA,"Population, total",SP.POP.TOTL,2018,20533100000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2018,524820000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2018,1916950000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2018,66363537115.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2018,62316840750.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2018,25596474965.0
India,IND,"Population, total",SP.POP.TOTL,2018,2702930000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2018,15298771847.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2018,12683070061.0
Romania,ROU,"Population, total",SP.POP.TOTL,2018,243317000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2018,50640650221.0
Australia,AUS,"Population, total",SP.POP.TOTL,2019,1392230000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2019,444621000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2019,535831000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2019,1742020000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2019,278585000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2019,323110000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2019,64417670083.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2019,346499000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2019,31081901909.0
Finland,FIN,"Population, total",SP.POP.TOTL,2019,268515000000.0
France,FRA,"Population, total",SP.POP.TOTL,2019,2728870000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2019,3888230000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2019,205257000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2019,163989000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2019,24826102120.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2019,399322000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2019,2011300000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2019,5123320000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2019,34343961073.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2019,54751510088.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2019,69825641851.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2019,1269010000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2019,910194000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2019,213435000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2019,404941000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2019,596055000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2019,239987000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2019,105720000000.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2019,54331588482.0
Spain,ESP,"Population, total",SP.POP.TOTL,2019,1394320000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2019,533880000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2019,721369000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2019,2857060000000.0
United States,USA,"Population, total",SP.POP.TOTL,2019,21381000000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2019,447755000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2019,1873270000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2019,68915875215.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2019,62327983580.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2019,25944504646.0
India,IND,"Population, total",SP.POP.TOTL,2019,2831550000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2019,15725847979.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2019,12606338449.0
Romania,ROU,"Population, total",SP.POP.TOTL,2019,251019000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2019,51514222382.0
Australia,AUS,"Population, total",SP.POP.TOTL,2020,1326900000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2020,435225000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2020,525212000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2020,1645420000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2020,252727000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2020,270300000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2020,62158002233.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2020,355222000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2020,31370395573.0
Finland,FIN,"Population, total",SP.POP.TOTL,2020,271892000000.0
France,FRA,"Population, total",SP.POP.TOTL,2020,2639010000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2020,3889670000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2020,188926000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2020,157182000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2020,21694674810.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2020,425852000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2020,1896760000000.0
Japan,JPN,"Population, total",SP.POP.TOTL,2020,5040110000000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2020,34601740323.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2020,56846622904.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2020,73992591285.0
Mexico,MEX,"Population, total",SP.POP.TOTL,2020,1090520000000.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,2020,909793000000.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,2020,211735000000.0
Norway,NOR,"Population, total",SP.POP.TOTL,2020,362198000000.0
Poland,POL,"Population, total",SP.POP.TOTL,2020,599449000000.0
Portugal,PRT,"Population, total",SP.POP.TOTL,2020,229032000000.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2020,106697000000.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,2020,53706800044.0
Spain,ESP,"Population, total",SP.POP.TOTL,2020,1276960000000.0
Sweden,SWE,"Population, total",SP.POP.TOTL,2020,547054000000.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2020,739914000000.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,2020,2704610000000.0
United States,USA,"Population, total",SP.POP.TOTL,2020,21060500000000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,2020,385540000000.0
Brazil,BRA,"Population, total",SP.POP.TOTL,2020,1448560000000.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2020,70240275010.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2020,57472012427.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2020,25008448886.0
India,IND,"Population, total",SP.POP.TOTL,2020,2667690000000.0
Malta,MLT,"Population, total",SP.POP.TOTL,2020,14933066819.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2020,12363580535.0
Romania,ROU,"Population, total",SP.POP.TOTL,2020,251362000000.0
Serbia,SRB,"Population, total",SP.POP.TOTL,2020,53356480454.0
Australia,AUS,"Population, total",SP.POP.TOTL,2021,1552670000000.0
Austria,AUT,"Population, total",SP.POP.TOTL,2021,480368000000.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2021,594104000000.0
Canada,CAN,"Population, total",SP.POP.TOTL,2021,1988340000000.0
Chile,CHL,"Population, total",SP.POP.TOTL,2021,317059000000.0
Colombia,COL,"Population, total",SP.POP.TOTL,2021,314464000000.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2021,64282438667.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2021,398303000000.0
Estonia,EST,"Population, total",SP.POP.TOTL,2021,37191166152.0
Finland,FIN,"Population, total",SP.POP.TOTL,2021,297302000000.0
France,FRA,"Population, total",SP.POP.TOTL,2021,2957880000000.0
Germany,DEU,"Population, total",SP.POP.TOTL,2021,4259930000000.0
Greece,GRC,"Population, total",SP.POP.TOTL,2021,214874000000.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2021,181848000000.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2021,25602419210.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2021,504183000000.0
Italy,ITA,"Population, total",SP.POP.TOTL,2021,2107700000000.0
